TimeStamp,TravelTime,MAC
1683255687,256,6b:10:92:48:aa:c7
1683255725,278,6c:87:93:ea:c6:1f
1683255725,278,00:be:b9:b1:f9:14
1683255769,293,14:13:0b:0c:18:71
1683255797,305,6e:fc:be:fa:7a:36
1683255797,305,41:57:08:c8:12:be
1683255768,292,74:0e:44:5a:81:ca
1683255731,248,70:2c:72:30:8e:ec
1683255735,253,41:2a:1d:90:13:b0
1683255732,240,62:93:d8:b5:8a:0c
1683255792,300,88:c2:55:ab:f7:b9
1683255751,247,5c:39:7e:a0:75:6e
1683255751,247,70:c5:c6:4e:ee:eb
1683255755,230,61:68:bf:c9:ac:4a
1683255845,312,45:70:39:45:79:03
1683255842,309,23:38:9c:65:48:f4
1683255789,236,4b:09:2e:1f:9e:7a
1683255846,289,67:47:30:af:e4:d8
1683255846,288,59:77:b6:8b:84:31
1683255881,299,3c:68:16:31:18:3e
1683255882,299,40:06:84:2a:1b:16
1683255867,287,b4:c2:6a:3f:0c:9f
1683255832,245,42:07:97:0f:93:1a
1683255832,245,ef:bb:22:d9:c5:42
1683255832,245,5c:31:c0:f9:b4:78
1683255832,240,64:c0:4b:b9:7b:c9
1683255832,244,27:0e:e6:ac:b8:fb
1683255824,230,77:1f:43:c8:db:7b
1683255826,232,7d:8e:95:25:0b:fc
1683255837,239,76:bf:ca:a6:cb:21
1683255837,239,10:b1:84:ad:44:d6
1683255840,242,62:62:f3:5a:82:fc
1683255837,239,79:be:11:68:a5:20
1683255837,239,41:1b:27:14:1c:e7
1683255890,288,f7:3a:96:5a:c0:a9
1683255895,296,c8:66:74:55:bb:ae
1683255923,301,24:04:72:01:7e:40
1683255892,250,62:be:f5:a7:4c:5f
1683255892,251,55:fc:35:56:a2:33
1683255946,292,59:f3:ee:0d:77:31
1683255922,250,44:95:ee:31:11:30
1683255952,288,7e:c7:a0:fa:a5:0c
1683255953,289,52:68:2e:f3:92:7b
1683255952,288,50:39:4a:41:90:d0
1683255922,257,4c:06:e6:bb:9e:a5
1683255938,252,4e:e7:40:67:59:cb
1683255941,256,51:46:cc:9c:6e:d3
1683255965,263,10:69:b4:24:3f:81
1683255981,276,5d:75:52:3c:85:2a
1683255992,293,e0:9d:fa:f4:d9:03
1683255987,283,00:15:83:eb:02:fd
1683255982,278,21:e2:e3:cd:d0:af
1683255986,281,ce:75:4d:e1:f2:9d
1683255960,227,72:19:db:d8:ac:60
1683255964,238,c8:0f:91:15:05:6f
1683256046,294,45:30:b6:c4:b3:18
1683256046,295,3d:b7:a9:f5:c9:00
1683256032,270,38:c0:a6:de:62:fb
1683256017,264,76:49:d6:d7:f0:81
1683256045,294,3c:68:16:24:75:bc
1683256030,268,52:66:bc:e8:76:dd
1683256010,258,5f:85:a8:0f:f1:0f
1683256030,277,64:69:4e:24:be:d4
1683256011,258,5d:e5:34:17:60:60
1683256011,258,56:6c:5f:2f:44:b9
1683256011,240,4b:87:3c:0c:fb:dd
1683256063,297,00:6a:8e:00:0c:5d
1683256011,245,61:85:db:c4:91:89
1683256011,245,03:4a:33:0f:12:25
1683256011,244,3b:db:fb:9e:ba:ca
1683256071,293,06:9e:31:0d:2f:7a
1683256071,294,68:23:b8:28:35:b9
1683256043,260,34:c7:fc:07:fb:c9
1683256045,262,4c:0c:ab:48:d8:43
1683256062,285,b4:c2:6a:52:76:9b
1683256084,295,10:4e:89:c2:f9:c7
1683256071,269,4a:aa:a3:d0:6f:b6
1683256130,276,00:25:52:fb:ee:5e
1683256141,295,14:13:0b:2d:0c:8b
1683256125,273,94:b2:cc:2e:d4:0b
1683256175,304,5f:74:7d:3b:37:13
1683256128,237,b0:d2:78:c1:05:68
1683256126,234,51:cd:7d:ed:33:45
1683256131,230,4a:1f:82:b8:1c:6b
1683256126,234,0d:f4:e2:be:f3:92
1683256250,307,3c:68:16:33:72:e1
1683256300,299,3c:68:16:0b:f5:cd
1683256299,302,b4:c2:6a:69:ef:75
1683256266,268,6e:23:a9:4e:a6:58
1683256254,260,6c:04:fe:e3:e5:da
1683256305,282,63:d9:60:33:b7:b8
1683256307,289,f8:04:87:cd:fd:1c
1683256305,287,d6:bf:81:d9:c0:e0
1683256305,287,6d:64:4d:e8:67:76
1683256309,257,75:c2:b0:5c:67:d2
1683256312,250,5e:09:02:d0:1c:ba
1683256312,250,3f:78:1d:06:96:47
1683256312,250,59:9b:ca:b0:b1:e9
1683256321,258,61:91:91:38:ae:9d
1683256307,225,08:01:84:d1:e7:b5
1683256308,226,41:37:85:f0:19:66
1683256307,225,73:1b:13:f4:2a:46
1683256307,225,40:4a:45:a9:58:be
1683256307,225,0e:2a:c2:06:0f:eb
1683256309,227,66:78:07:84:0a:7e
1683256347,234,05:55:4d:55:e8:0b
1683256347,235,58:fe:fb:62:0f:c8
1683256347,224,43:57:82:fc:16:af
1683256407,277,90:f1:57:ad:48:70
1683256382,257,fc:b2:2b:0d:c9:8c
1683256406,272,45:a5:32:2a:3c:a3
1683256406,270,6a:ee:c1:ef:ff:67
1683256410,273,00:25:ca:4a:41:60
1683256399,261,53:0f:76:34:5c:20
1683256399,260,27:44:15:cb:a6:16
1683256426,260,07:cf:dc:d0:95:e4
1683256426,255,57:7a:67:91:4f:58
1683256430,228,5a:6c:60:1e:c6:23
1683256449,263,7d:19:fb:9b:d4:4d
1683256449,257,04:52:c7:b7:a8:8a
1683256431,238,29:17:38:a3:02:cc
1683256426,234,94:b2:cc:22:06:61
1683256427,234,7c:43:62:6f:70:6f
1683256430,237,58:f7:67:1c:2f:90
1683256432,239,2d:a1:94:ac:1f:8b
1683256537,305,4e:ed:43:c4:0a:b4
1683256487,263,56:4a:4b:1e:b5:75
1683256522,286,f7:c0:df:67:60:41
1683256487,245,5c:68:2b:4b:41:58
1683256487,244,53:f5:e8:69:e7:64
1683256580,264,00:25:52:fb:1f:5c
1683256577,264,70:86:48:ba:39:85
1683256574,258,28:c0:2d:d9:76:35
1683256576,255,b0:b9:50:f5:15:ba
1683256552,238,6d:24:f9:d4:e7:a8
1683256552,237,69:6c:d8:79:58:42
1683256641,289,6e:ad:de:b6:a9:3e
1683256641,288,1b:2d:b7:d9:4f:b4
1683256648,292,00:25:ca:71:ec:a0
1683256649,292,57:c4:38:3c:9c:c7
1683256647,284,00:25:ca:45:15:18
1683256703,314,0d:b6:65:23:7e:0d
1683256646,239,57:cc:3b:37:57:a6
1683256703,291,5d:82:1f:7b:ff:5e
1683256643,236,08:e0:90:d1:6a:84
1683256643,236,57:0d:e1:74:59:ea
1683256631,219,ac:b2:fd:37:7e:f9
1683256677,254,6c:00:2b:49:80:2d
1683256745,306,35:30:7d:eb:97:35
1683256746,308,47:6c:dc:9c:d5:a9
1683257150,712,52:57:5e:c8:43:02
1683256680,231,46:4a:47:60:93:55
1683256767,294,41:45:e7:f0:bd:a1
1683256716,248,76:9b:12:56:13:ea
1683256716,248,6b:73:ae:ee:4f:4c
1683256716,248,05:96:70:f4:dd:2b
1683256752,253,44:e7:e5:70:00:8c
1683256770,247,6a:dc:92:fb:88:d8
1683256848,309,90:f1:57:4d:b8:6c
1683256906,332,45:cf:01:b9:ff:10
1683256816,244,4d:5e:13:ad:7a:2f
1683256896,319,7e:90:51:83:b0:27
1683256893,315,26:8c:33:45:f3:9c
1683256890,310,79:c4:a3:1d:e7:6e
1683256826,231,0c:38:dd:11:b4:84
1683256826,233,69:d3:93:bd:ef:6a
1683256826,233,6e:9d:af:12:ad:06
1683256828,234,6f:49:7f:e0:07:7c
1683256826,232,52:cb:26:80:b3:54
1683256826,233,48:d1:4e:b2:3e:41
1683256826,233,20:8e:d5:9d:a1:01
1683256828,234,b0:d2:78:eb:7b:f3
1683256828,234,4a:30:7c:2d:28:f6
1683256828,234,53:e7:21:78:17:da
1683256829,235,76:3c:f1:c4:36:a9
1683256828,230,29:5a:92:8e:b2:02
1683256892,287,4a:1b:c4:c9:0d:e6
1683256892,287,3d:e4:b2:bb:73:19
1683256848,242,51:a2:80:c9:92:0a
1683256848,242,63:c4:8f:e0:d1:b2
1683256921,300,4c:00:1a:40:fb:0f
1683256938,304,00:25:52:da:44:14
1683256874,257,6a:c0:fc:9c:5c:d5
1683256936,304,4c:c9:c8:b5:c0:b2
1683256941,300,63:01:d2:8a:79:b0
1683256927,300,55:1a:18:cd:d5:7a
1683256944,301,17:54:7d:c2:15:35
1683256940,299,68:95:7a:4d:0b:bf
1683256953,305,3f:4a:c1:4c:8a:62
1683256953,306,72:34:9a:53:9c:25
1683256916,271,a4:c1:38:c5:12:69
1683256915,275,be:ef:be:ef:c4:ed
1683256917,273,00:25:ca:53:96:20
1683256916,270,34:4b:c2:06:a5:12
1683256940,301,b8:80:4f:72:e9:c5
1683256917,272,59:71:b3:7c:6a:d8
1683256910,267,00:25:ca:3a:bd:7c
1683256942,297,f0:99:19:ea:3a:c8
1683257226,579,6d:9c:73:1f:3f:5d
1683256954,307,ef:de:0d:54:46:34
1683257227,580,3c:94:11:cb:8b:21
1683256903,251,7f:45:de:ff:5a:28
1683256903,251,d2:8f:85:61:d0:37
1683256949,226,46:d9:17:78:16:5b
1683257028,296,54:84:23:27:b0:2e
1683256949,226,7f:23:4e:a5:f7:72
1683256949,226,6c:b0:01:72:69:95
1683257026,299,c8:19:35:65:89:cf
1683257027,300,4f:f9:e4:33:5c:8c
1683257026,299,eb:c9:98:e9:61:5d
1683257025,298,cc:83:da:4d:bf:50
1683257025,298,c0:f3:d5:fe:b0:04
1683257027,262,6d:cf:4b:1e:dc:b2
1683257068,309,5d:e1:28:ac:29:8f
1683257012,239,43:03:7e:ee:cb:68
1683257025,260,19:63:01:ca:5f:96
1683257026,260,74:22:54:fc:43:a3
1683257072,294,b4:8c:9d:a7:3f:8e
1683257084,291,69:a8:c6:e6:c2:ec
1683257073,297,98:b6:ed:71:1f:dc
1683257075,293,53:41:dc:05:c8:ae
1683257073,297,64:c7:52:5c:f1:5b
1683257074,295,84:25:3f:e6:2b:6b
1683257096,299,58:7b:d6:28:e8:d6
1683257066,265,6f:a0:da:af:1b:d1
1683257096,299,62:98:95:15:63:b8
1683257096,298,74:f7:01:66:77:62
1683257143,330,6c:02:09:ae:f1:c6
1683257064,263,19:46:df:d2:3e:71
1683257063,261,53:2a:1b:6a:93:d5
1683257063,261,6c:7e:e2:72:dc:80
1683257058,254,00:9f:b0:92:c8:a1
1683257058,253,4f:fb:f1:60:fa:a0
1683257182,286,40:f0:b8:0d:40:35
1683257211,300,60:85:14:41:a2:37
1683257208,302,77:75:d6:db:25:e9
1683257195,284,b4:c2:6a:56:e1:0c
1683257196,281,5e:82:a8:40:05:e7
1683257199,284,09:c4:8b:13:8c:68
1683257186,271,00:25:ca:59:3c:60
1683257196,281,69:47:e7:a8:5b:46
1683257195,281,88:e0:34:27:82:b2
1683257205,289,14:13:0b:13:eb:8e
1683257214,297,7a:6a:66:3e:f2:28
1683257218,286,3c:68:16:25:60:c2
1683257182,256,65:05:1e:32:f4:49
1683257173,242,b0:d8:88:f9:bd:9a
1683257183,257,4e:95:3d:96:76:4a
1683257183,257,5f:1b:c4:88:ce:74
1683257183,251,63:e4:30:59:5d:5d
1683257182,249,78:12:d2:e3:67:a7
1683257182,256,2d:25:af:37:d0:03
1683257217,285,48:74:12:4b:6e:e2
1683257180,248,6f:f2:90:15:f5:9d
1683257193,251,44:46:9d:1d:a4:02
1683257193,255,fc:0f:e7:a1:7d:9d
1683257268,292,55:99:36:a2:3d:34
1683257296,303,3c:68:16:25:d3:07
1683257228,247,7e:49:b8:b4:d3:31
1683257232,251,0a:46:aa:48:a5:3e
1683257229,248,43:73:2a:44:0e:51
1683257231,250,4a:d1:7a:f4:78:76
1683257229,248,71:ee:f9:4e:92:e9
1683257293,303,00:17:53:5c:7d:d5
1683257289,294,f0:99:19:2b:35:03
1683257307,291,08:fb:ea:e1:6d:53
1683257312,287,22:22:4e:d1:83:84
1683257336,304,48:25:aa:a1:2d:7c
1683257317,281,64:3b:c3:fb:f0:82
1683257311,262,61:e0:f5:06:61:4f
1683257312,240,7a:d8:0d:66:cd:76
1683257343,241,1a:fb:db:b9:c9:e3
1683258307,310,3c:68:16:01:07:eb
1683259810,292,f0:5e:cd:d9:b6:2e
1683260842,296,f6:3b:01:d5:de:f7
1683260835,295,00:25:ca:58:6f:50
1683260828,285,c9:3b:01:d5:de:f7
1683259435,297,90:f1:57:f3:52:42
1683260266,284,00:25:ca:3a:b8:a4
1683259020,308,fc:45:c3:f9:4d:79
1683259610,307,84:71:27:aa:5e:17
1683260139,303,b4:c2:6a:85:5e:d5
1683260142,301,34:81:f4:c5:a5:d1
1683260034,603,f4:27:7c:e3:f2:98
1683259653,298,00:25:ca:58:a4:5a
1683259641,283,00:25:ca:3b:4d:68
1683260594,294,d0:c5:d3:ba:e3:18
1683259728,296,00:25:ca:48:77:3c
1683258484,294,30:bb:7d:ac:97:b4
1683259518,93683,ff:22:10:17:50:c7
1683258283,301,00:25:ca:2b:2b:b8
1683258286,306,c3:33:34:37:29:4a
1683258319,303,14:13:0b:33:04:88
1683258329,275,e0:79:8d:b1:63:78
1683260564,294,48:74:12:2c:cd:21
1683260846,89236,51:05:a9:99:80:ca
1683260846,89235,90:fd:9f:76:02:48
1683260283,81356,d7:06:78:ac:99:6c
1683259597,314,3c:68:16:1e:f3:e7
1683260586,262,ec:81:93:58:3b:dd
1683257445,295,f0:99:19:ba:3c:f9
1683257990,288,04:91:62:e3:7d:4d
1683258266,314,d8:c0:a6:1c:8e:24
1683259126,321,10:c6:fc:ed:d8:28
1683259128,322,3c:68:16:23:fc:00
1683258949,304,00:25:ca:4e:c9:9e
1683258946,69680,84:25:3f:b4:e9:4d
1683260941,284,10:4e:89:e0:d9:92
1683259814,59245,b4:c2:6a:89:14:c0
1683260534,45970,fc:4b:bc:e7:c7:1a
1683259620,29653,e0:2c:07:36:80:b3
1683260831,31049,80:f5:b5:6d:3b:db
1683259077,312,f8:30:02:7f:d1:bd
1683257378,293,dc:80:66:76:40:1e
1683259120,304,80:c5:f2:2f:a8:c2
1683257529,217,0c:ec:80:10:5b:08
1683257674,856,1d:75:56:3d:b3:8d
1683257862,928,fc:0f:e7:a0:60:cd
1683257403,310,25:2a:a7:fe:0e:12
1683257396,299,7c:41:22:f3:96:2f
1683257370,283,1d:ed:58:3e:6a:9e
1683257370,278,52:44:6e:7c:a0:07
1683257419,314,00:25:52:d5:fc:28
1683257396,305,00:17:53:6e:03:b3
1683257420,315,27:f1:f6:58:f8:69
1683257419,313,73:ab:3d:9c:6c:f0
1683257419,313,59:19:6f:3f:e7:ba
1683257360,248,6e:31:f4:2e:29:87
1683257382,251,4a:6e:20:bd:81:d8
1683257382,253,0e:50:ab:4a:34:41
1683257382,253,43:20:73:b6:b6:3c
1683257382,253,65:98:f9:01:66:d0
1683257382,251,7d:95:51:07:3c:19
1683257441,300,dc:f5:05:d4:6d:2a
1683257493,268,90:f1:57:0e:95:ab
1683257516,281,94:b5:55:82:6f:2a
1683257468,236,7b:1f:ca:64:3a:42
1683257468,235,0d:fe:81:c9:b9:38
1683257503,251,45:40:32:94:d8:ea
1683257503,257,42:76:46:91:87:28
1683257502,250,7e:11:ac:5e:60:04
1683257502,254,7a:c2:d4:12:83:77
1683257487,235,4f:4a:43:57:81:51
1683257487,238,6f:3e:ce:52:f5:0e
1683257517,235,49:2a:e6:e4:a4:ce
1683257516,239,58:2f:ef:51:f1:1a
1683257516,234,1f:51:e7:c4:d1:ea
1683257515,237,64:bf:cc:83:c5:48
1683257516,233,57:4e:27:93:11:f8
1683257517,235,45:3b:96:02:21:3c
1683257516,235,52:b3:05:2a:f7:f8
1683257568,241,3c:44:75:1f:68:86
1683257568,241,5f:a8:eb:9e:54:ef
1683257567,240,70:28:4e:2e:89:e1
1683257568,241,47:d8:58:5b:f8:c8
1683257568,240,52:5c:c3:1c:6f:2a
1683257670,302,53:17:f8:ab:be:72
1683257668,306,00:25:52:fc:60:f8
1683257667,306,90:f1:57:b2:fb:87
1683257670,300,6c:71:9c:c2:b8:e3
1683257693,290,00:25:ca:28:3b:3a
1683257672,269,0f:d0:19:df:75:1b
1683257670,257,79:40:57:6a:78:94
1683257756,313,48:9f:02:1f:cc:6f
1683257756,313,46:d2:a2:8f:54:62
1683257747,304,b4:c2:6a:53:b6:8c
1683257718,274,7b:02:65:12:71:3d
1683257687,241,6c:51:96:11:b2:f3
1683257698,246,45:ab:4d:b3:70:22
1683257688,242,6e:a7:0f:e5:42:13
1683257687,241,5a:38:a9:0e:01:7e
1683257713,266,53:42:6a:97:23:63
1683257666,214,34:81:f4:e7:a0:84
1683257780,307,77:42:9c:e1:b3:03
1683257780,307,7b:ef:aa:0d:d3:0e
1683257780,307,28:ce:dd:5b:14:50
1683257787,310,7a:0f:81:e6:7f:3e
1683257730,244,16:ee:40:00:d6:f7
1683257731,245,13:00:2d:6b:3f:b5
1683257760,226,5c:c4:b0:0f:31:c8
1683257797,277,27:30:4a:27:70:68
1683257796,276,4b:90:ef:19:bb:82
1683257794,272,1f:f1:43:9a:1d:93
1683257906,374,5f:79:a7:71:05:f4
1683257821,260,76:c5:e1:a7:82:ed
1683257821,263,16:86:6d:2a:9c:2e
1683257823,260,4e:8a:3e:0c:01:cd
1683257829,260,13:89:bb:e7:6b:fe
1683257828,256,46:37:d4:fa:31:9a
1683257829,258,53:03:ee:88:a2:5a
1683257816,245,10:62:ef:0c:9e:a4
1683257816,245,63:34:53:4f:c7:83
1683257816,246,4a:83:48:a9:8f:6b
1683257816,245,63:84:d3:c5:96:91
1683257818,246,26:f0:b8:15:8f:14
1683257816,245,61:92:7c:72:e7:24
1683257853,279,73:5a:39:f8:01:91
1683257896,298,68:89:7f:79:e1:17
1683257890,292,90:f1:57:59:f0:47
1683257825,221,38:76:d5:e9:89:89
1683257827,225,52:84:e9:04:73:cb
1683257826,224,42:3e:ab:d0:a7:8d
1683257824,222,42:67:c8:4c:1b:6d
1683257897,275,57:ad:ec:77:25:59
1683257909,277,70:2f:98:a7:23:d8
1683257909,278,c1:ff:ef:33:da:75
1683257909,276,13:4a:5b:84:35:92
1683257917,273,5c:0d:78:09:93:f1
1683257911,274,7b:95:9d:5a:c7:fc
1683257916,273,6b:db:80:dc:95:61
1683257912,275,1c:0f:fd:cd:95:c1
1683257911,274,73:35:08:62:a3:4f
1683257916,273,5b:99:15:5c:6b:ee
1683257913,272,7b:52:f4:4c:d3:2e
1683257926,275,5c:cf:cb:64:38:2b
1683257918,272,d0:2e:ab:26:ce:15
1683257913,272,71:9f:11:9e:05:59
1683257919,266,5c:09:8b:e7:dc:fa
1683257913,272,40:89:37:78:0b:fe
1683257913,272,64:4f:a9:13:1f:9b
1683257919,275,7f:af:91:18:0c:c3
1683257917,272,7f:6d:df:94:80:a2
1683257916,271,41:53:65:b5:68:4f
1683257918,266,6c:b2:46:24:1f:3f
1683257918,272,6c:12:9a:36:71:4a
1683257918,272,6b:ed:f9:26:ad:a2
1683257920,269,42:a4:ad:4a:7f:01
1683257920,266,47:44:1b:e5:69:8b
1683257920,268,0e:01:ed:da:19:5c
1683257933,285,17:20:bd:26:09:86
1683257920,268,05:d8:0a:e6:30:fd
1683257921,267,49:18:ac:1d:0e:c7
1683257921,270,5b:80:1a:2a:17:28
1683257921,270,5b:82:b0:41:40:c7
1683257921,270,60:be:98:63:59:6f
1683257921,270,61:96:e6:0c:42:4f
1683257921,269,08:a6:ef:ab:9b:25
1683257921,269,69:32:2d:b7:31:76
1683257921,269,0f:d1:de:65:b6:01
1683257921,269,46:4c:2c:4c:f8:a6
1683257983,307,7a:88:1f:89:53:5a
1683257983,307,10:de:55:cc:a8:ea
1683257996,304,3c:68:16:06:02:b6
1683257995,303,7d:95:67:e3:0e:46
1683257989,287,53:33:3d:a0:76:bd
1683257984,294,10:4e:89:e5:cb:d4
1683257961,240,42:1a:f9:b9:53:cc
1683258015,301,7f:fc:f8:c2:0a:df
1683258016,302,74:99:56:b4:a1:12
1683258015,301,0c:2c:de:83:39:4e
1683258061,319,57:4c:e6:7c:6e:2b
1683258061,323,50:a2:a6:d2:a9:e8
1683258061,323,0c:ec:80:c7:73:d7
1683258030,268,00:25:ca:31:51:e4
1683258029,275,00:25:52:db:6e:25
1683258029,275,5c:41:a7:24:c9:01
1683258029,274,88:c6:26:b7:fc:69
1683258056,273,39:77:a9:cb:f4:99
1683258088,295,35:aa:53:df:01:50
1683258089,298,3c:68:16:01:96:86
1683258056,273,5c:03:fe:71:80:c4
1683258056,273,21:34:41:5e:19:44
1683258088,296,6c:83:13:51:0d:2d
1683258053,270,1c:50:1e:47:c5:37
1683258056,273,4c:55:cc:17:2a:0d
1683258100,315,10:4e:89:e5:ca:c2
1683258052,260,63:20:3f:8c:4a:cb
1683258071,273,4c:72:bc:48:f6:cb
1683258100,290,f0:99:19:97:92:64
1683258105,292,4c:e3:fe:6f:38:12
1683258105,293,49:57:40:69:32:f8
1683258128,297,3c:68:16:05:70:f0
1683258128,296,51:06:10:48:13:1f
1683258121,295,f0:99:19:c4:c2:e6
1683258114,288,b4:0b:44:a6:09:77
1683258128,296,5e:7b:16:c8:91:e3
1683258140,288,65:86:ea:94:31:fd
1683258144,297,00:25:ca:88:21:2c
1683258109,247,68:c5:7a:90:d0:f6
1683258109,252,7f:62:69:70:b2:ee
1683258110,252,61:1b:84:4a:6e:3b
1683258109,251,44:73:fe:30:76:3f
1683258109,250,3a:7b:58:18:b3:18
1683258137,257,6b:21:4b:58:be:35
1683258137,254,88:c6:26:ef:49:50
1683258192,273,4c:4a:d7:f8:26:88
1683258192,269,00:25:52:ed:81:9a
1683258222,309,6f:64:d9:da:7a:79
1683258195,263,76:ea:31:f6:92:c2
1683258196,264,4c:d3:66:f2:8d:40
1683258193,261,59:2d:03:65:23:54
1683258272,322,6d:90:e2:ed:d0:fc
1683258271,319,57:4e:8c:9d:92:ba
1683258268,320,3f:2c:ec:1f:f8:61
1683258261,294,00:25:ca:29:b3:6a
1683258258,291,46:27:c6:f8:15:7d
1683258237,272,54:32:84:00:0d:7f
1683258259,292,4b:04:53:dc:51:df
1683258258,291,2e:53:a5:cd:1c:4d
1683258286,310,64:6b:5a:2c:de:60
1683258299,307,00:25:ca:54:71:f2
1683258276,293,4c:c9:e3:c3:fb:5e
1683258290,303,00:25:ca:85:cf:b4
1683258288,296,3c:68:16:32:4a:1c
1683258276,293,5a:81:49:e4:c2:4e
1683258278,284,00:25:ca:4e:6d:74
1683258288,296,0c:ec:80:b1:eb:6e
1683258278,284,77:aa:23:6d:17:58
1683258278,284,77:3a:63:bc:ab:9d
1683258278,284,01:a7:4d:ab:14:79
1683258296,288,78:73:31:75:38:8b
1683258290,248,73:69:31:95:7a:29
1683258331,289,4c:ce:2d:11:0c:cb
1683258332,291,58:a3:78:0b:e6:d2
1683258336,282,47:27:6b:1c:79:f3
1683258360,306,63:c1:86:b3:44:d9
1683258316,258,5a:d1:a5:3f:e3:34
1683258321,259,3c:68:16:24:71:fc
1683258367,301,16:7a:b0:d6:f6:86
1683258375,299,10:01:0a:76:23:7f
1683258375,299,4e:af:34:08:98:30
1683258367,301,45:8d:22:75:2b:a4
1683258366,300,5a:03:58:94:ec:04
1683258387,309,1d:cb:b9:3c:05:7d
1683258387,306,06:0b:05:db:ec:aa
1683258387,310,63:02:98:4a:e4:70
1683258367,290,38:ba:b0:50:4a:52
1683258387,306,6b:89:0e:b6:31:c9
1683258291,217,5f:46:ce:a9:9c:99
1683258376,300,6b:d6:b3:22:58:bf
1683258387,309,c5:23:64:d4:98:b0
1683258387,305,c7:68:c9:f4:f2:72
1683258339,258,3c:6a:f1:4a:be:13
1683258339,258,68:58:0f:76:40:3d
1683258339,260,31:bd:4c:6d:d2:e3
1683258339,255,2c:a7:74:e0:13:a5
1683258339,257,76:b0:72:78:80:c0
1683258416,304,68:de:bd:63:75:38
1683258407,274,75:0d:e2:8f:a0:92
1683258407,274,27:08:58:9e:60:a2
1683258406,264,14:3f:a6:61:c7:f6
1683258402,262,5d:d5:03:3c:b1:9e
1683258464,301,4c:03:12:7e:74:28
1683258454,298,79:c8:5c:49:68:62
1683258456,300,60:98:66:8e:50:d2
1683258456,300,00:1d:43:9a:01:0e
1683258464,301,0c:ee:81:f7:82:f6
1683258482,300,5a:c5:1e:c7:65:12
1683258464,301,54:7f:e8:4d:e0:15
1683258482,302,01:34:dc:de:16:a4
1683258464,301,ff:47:4f:0d:ad:19
1683258426,249,28:ad:18:35:36:09
1683258482,300,c6:6f:cd:88:cd:eb
1683258494,301,12:89:aa:0e:d5:1d
1683258483,299,73:d8:53:17:08:ba
1683258515,317,3a:df:94:62:fe:bb
1683258430,235,76:5f:3d:01:cc:9c
1683258428,234,76:9d:3f:7d:b6:a2
1683258457,244,59:f2:25:75:80:8e
1683258456,249,7d:5c:74:b3:58:ce
1683258533,319,30:bb:7d:3d:a9:fd
1683258540,296,f0:99:19:0f:5f:cf
1683258457,225,74:38:b7:eb:a6:a2
1683258539,294,b4:c2:6a:54:f4:7e
1683258545,303,49:ee:ea:87:af:52
1683258516,265,67:d1:e5:ca:31:c8
1683258762,257,1f:14:4e:fb:cf:c7
1683258550,298,84:25:3f:db:9b:2d
1683258506,244,50:88:19:28:21:f9
1683258506,253,33:cc:2f:ad:21:71
1683258502,249,45:ea:85:a6:2a:bd
1683258502,248,2d:0f:98:7f:c1:7f
1683258576,294,06:fa:cc:49:96:02
1683258576,293,75:c0:0c:b3:6d:81
1683258576,293,3c:68:16:35:4b:ca
1683258609,303,4d:49:41:2a:4c:5c
1683258893,599,02:11:23:34:87:9e
1683258617,300,75:0a:8c:b2:76:38
1683258614,297,76:da:54:ff:ab:05
1683258608,291,3c:68:16:21:64:e1
1683258616,299,44:eb:db:ac:ef:3f
1683258610,284,90:f1:57:9d:06:1d
1683258666,311,54:a5:b2:c6:bf:2c
1683258666,311,80:6f:b0:63:12:5a
1683258666,311,4a:17:3e:0c:2b:11
1683258642,278,3c:68:16:00:92:ad
1683258629,282,52:30:c4:06:1f:3c
1683258666,310,33:99:10:10:5a:a5
1683258665,313,d3:e8:72:67:b0:c6
1683258659,308,25:4b:c9:18:18:b3
1683258657,305,7a:a4:5f:9e:46:41
1683259921,1531,00:05:4f:cd:1c:4d
1683258639,277,16:0c:62:ae:ee:69
1683258646,284,69:0a:df:b3:32:92
1683258670,276,45:d4:3a:57:61:c9
1683258671,277,56:17:28:ad:e0:e9
1683258671,277,0e:25:ac:5a:7a:f0
1683258679,237,5b:fd:c6:dd:42:6c
1683258747,245,ac:4d:16:82:4b:99
1683258747,254,71:78:4f:5a:b2:8d
1683258748,247,41:ee:9f:15:46:e3
1683258858,311,62:6e:15:aa:87:77
1683258858,311,70:1a:71:e3:fa:ef
1683258766,222,7f:03:30:e9:17:26
1683258768,216,52:13:3b:04:fd:ba
1683258766,219,2d:b8:39:ca:cb:d6
1683258858,311,7d:e7:db:c1:b3:db
1683258858,311,72:fd:7b:f9:1f:da
1683258852,295,45:89:0d:da:63:cf
1683258852,295,26:67:0f:08:fc:55
1683258851,298,84:25:3f:db:9b:f3
1683258869,285,6b:de:cf:73:6a:fd
1683258870,286,5f:2f:c6:b3:9c:bc
1683258869,285,24:e2:1c:d7:64:12
1683258837,255,42:31:a3:3b:de:31
1683258818,232,72:6c:e3:3f:fc:cb
1683258838,254,46:58:04:c3:1a:04
1683258818,232,7f:dc:86:48:a1:3d
1683258819,233,19:e6:b6:56:ff:1e
1683258821,229,c8:77:02:15:a2:67
1683258912,305,68:33:22:2c:f3:c1
1683258857,256,71:c6:06:49:b6:83
1683258856,255,6e:42:d8:7a:32:e6
1683258856,252,57:8f:75:67:64:a5
1683258921,288,3c:68:16:17:46:16
1683258872,240,62:43:da:32:99:2b
1683258877,245,2d:4c:69:b7:13:11
